room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
15100472,19566123,Entire home/apt,Pacific Heights,2,0.0,2,1.0,221.0
7914349,7196265,Entire home/apt,Russian Hill,0,0.0,5,1.0,250.0
10566523,5565827,Entire home/apt,Nob Hill,0,0.0,3,1.0,225.0
9837469,7054805,Entire home/apt,Russian Hill,2,0.0,4,1.0,259.0
8152237,6346492,Entire home/apt,Russian Hill,2,0.0,6,2.0,275.0
11480301,60420765,Entire home/apt,Nob Hill,0,0.0,4,2.0,300.0
5703943,26798349,Entire home/apt,Marina,14,4.5,2,1.0,250.0
1520909,8057278,Entire home/apt,Financial District,0,0.0,1,1.0,299.0
6007925,31111016,Entire home/apt,North Beach,1,0.0,4,2.0,300.0
6955807,35292277,Entire home/apt,Russian Hill,0,0.0,2,2.0,250.0
16533600,12511295,Entire home/apt,Pacific Heights,2,0.0,3,1.0,299.0
6777741,6146057,Entire home/apt,Russian Hill,0,0.0,3,1.0,275.0
11316711,4983718,Entire home/apt,Marina,9,5.0,3,1.0,250.0
17605975,119660115,Entire home/apt,Marina,0,0.0,2,1.0,290.0
13998161,28516941,Entire home/apt,Marina,0,0.0,2,0.0,300.0
10594745,9727819,Entire home/apt,North Beach,0,0.0,5,2.0,250.0
2380815,9774625,Entire home/apt,Marina,3,5.0,4,2.0,299.0
15585040,7805437,Entire home/apt,Nob Hill,6,5.0,2,1.0,205.0
10752160,55581059,Entire home/apt,Pacific Heights,14,5.0,4,2.0,249.0
13618517,26482762,Entire home/apt,Downtown/Civic Center,5,5.0,4,1.0,210.0
10808569,49893679,Entire home/apt,North Beach,0,0.0,6,1.0,300.0
4111549,814969,Entire home/apt,South of Market,66,4.5,4,2.0,295.0
18179074,49771965,Entire home/apt,South of Market,0,0.0,6,1.0,220.0
9280852,45936671,Entire home/apt,Russian Hill,0,0.0,4,1.0,250.0
10832099,12780961,Entire home/apt,Mission,17,5.0,4,2.0,250.0
6834158,5792346,Entire home/apt,Mission,10,5.0,3,0.0,235.0
13703611,505074,Entire home/apt,Chinatown,0,0.0,4,1.0,250.0
3994686,10374314,Entire home/apt,Potrero Hill,28,5.0,4,1.0,295.0
10814455,3353923,Entire home/apt,Western Addition,0,0.0,2,1.0,250.0
9922119,325678,Entire home/apt,South of Market,0,0.0,4,2.0,250.0
6988437,36639344,Entire home/apt,Pacific Heights,1,0.0,4,3.0,289.0
13100047,22267033,Entire home/apt,Downtown/Civic Center,3,5.0,4,0.0,209.0
10992285,25149739,Entire home/apt,Mission,0,0.0,5,2.0,250.0
12402232,9542652,Entire home/apt,Marina,13,4.5,2,0.0,300.0
19358761,18893916,Entire home/apt,Downtown/Civic Center,0,0.0,3,1.0,295.0
14501605,89546014,Entire home/apt,Western Addition,14,4.5,6,2.0,285.0
9857891,17565119,Entire home/apt,Mission,24,5.0,2,1.0,250.0
7920567,41766168,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,300.0
8273260,5987401,Entire home/apt,Potrero Hill,0,0.0,4,4.0,290.0
16311341,6051135,Entire home/apt,South of Market,2,0.0,2,1.0,295.0
14918534,1039632,Entire home/apt,Nob Hill,12,5.0,4,2.0,275.0
3272782,2478750,Entire home/apt,Nob Hill,5,5.0,4,2.0,249.0
4754285,3957235,Entire home/apt,Mission,18,5.0,4,2.0,245.0
15990648,103920754,Entire home/apt,South of Market,0,0.0,4,1.0,300.0
528726,2589969,Entire home/apt,Castro/Upper Market,3,5.0,7,3.0,250.0
16416143,21807405,Entire home/apt,South of Market,0,0.0,6,2.0,249.0
9494210,436472,Entire home/apt,Mission,24,5.0,2,0.0,289.0
15397120,4372306,Entire home/apt,Mission,8,5.0,5,2.0,220.0
18777268,35044784,Entire home/apt,South of Market,0,0.0,4,1.0,220.0
16180470,8182553,Entire home/apt,South of Market,0,0.0,4,2.0,220.0
10040153,32651183,Entire home/apt,Chinatown,1,0.0,2,1.0,245.0
17345722,1201229,Entire home/apt,Castro/Upper Market,3,5.0,4,2.0,300.0
7094961,36484160,Entire home/apt,Western Addition,9,5.0,2,1.0,285.0
14797741,79259184,Entire home/apt,Downtown/Civic Center,1,0.0,4,1.0,291.0
16121736,78655467,Entire home/apt,South of Market,25,5.0,4,1.0,201.0
864265,661691,Entire home/apt,Financial District,0,0.0,4,1.0,278.0
9888667,2178251,Entire home/apt,Western Addition,2,0.0,6,3.0,275.0
14591332,2393263,Entire home/apt,Marina,11,5.0,2,1.0,250.0
13192807,73450882,Entire home/apt,Financial District,1,0.0,6,2.0,300.0
19576037,74909027,Entire home/apt,North Beach,0,0.0,8,3.0,292.0
578097,560790,Entire home/apt,Western Addition,14,5.0,4,2.0,280.0
6364873,28786427,Entire home/apt,Western Addition,3,5.0,4,2.0,248.0
5007820,2001524,Entire home/apt,Mission,54,4.5,5,2.0,300.0
19432549,427130,Entire home/apt,Mission,0,0.0,2,1.0,250.0
1007157,5539889,Entire home/apt,Nob Hill,72,4.5,9,4.0,270.0
15776727,15024043,Entire home/apt,Castro/Upper Market,15,5.0,2,1.0,225.0
4495455,23319517,Entire home/apt,Mission,0,0.0,2,1.0,275.0
1122014,6156130,Entire home/apt,Western Addition,148,4.5,6,3.0,275.0
400433,1583699,Entire home/apt,Mission,16,5.0,4,2.0,285.0
1232133,6030606,Entire home/apt,Mission,11,5.0,4,2.0,250.0
7008961,7799844,Entire home/apt,Mission,3,3.5,8,2.0,300.0
6495015,169443,Entire home/apt,Mission,112,5.0,6,2.0,241.0
1520929,8055897,Entire home/apt,Potrero Hill,53,4.5,4,2.0,250.0
8270261,12737688,Entire home/apt,Mission,9,5.0,2,1.0,249.0
18933132,35044784,Entire home/apt,Financial District,1,0.0,2,1.0,215.0
1598872,8523981,Entire home/apt,Western Addition,24,5.0,2,1.0,225.0
10702874,10782121,Entire home/apt,South of Market,1,0.0,6,1.0,225.0
392543,1963037,Entire home/apt,Potrero Hill,78,5.0,3,1.0,250.0
11534020,19396415,Entire home/apt,Potrero Hill,1,0.0,1,0.0,290.0
14304773,45777128,Entire home/apt,Potrero Hill,11,5.0,4,0.0,224.0
7004802,10534054,Entire home/apt,Mission,21,5.0,4,2.0,245.0
17879764,90136348,Entire home/apt,Mission,6,5.0,4,1.0,240.0
13953008,20120639,Entire home/apt,Mission,18,5.0,2,1.0,225.0
15326713,24273175,Entire home/apt,Downtown/Civic Center,1,0.0,3,0.0,299.0
18415936,85260233,Entire home/apt,Mission,17,5.0,5,2.0,220.0
19721014,1148617,Entire home/apt,South of Market,0,0.0,4,1.0,251.0
13332858,1700631,Entire home/apt,Potrero Hill,29,5.0,2,0.0,250.0
2355859,1963037,Entire home/apt,Potrero Hill,41,5.0,2,1.0,270.0
19361051,135693796,Entire home/apt,Financial District,0,0.0,1,1.0,250.0
19274667,134979059,Entire home/apt,South of Market,0,0.0,1,1.0,300.0
7808104,41102404,Entire home/apt,Mission,7,5.0,4,2.0,202.0
3199784,16215823,Entire home/apt,South of Market,154,4.5,6,2.0,260.0
19503679,57557007,Entire home/apt,Downtown/Civic Center,0,0.0,4,1.0,299.0
14362264,3667835,Entire home/apt,Nob Hill,6,5.0,2,1.0,289.0
14790424,66527929,Entire home/apt,Outer Richmond,17,4.5,8,3.0,299.0
1810486,9485417,Entire home/apt,Western Addition,39,4.5,5,2.0,285.0
7309811,601627,Entire home/apt,South of Market,4,5.0,3,1.0,280.0
7075004,37095806,Entire home/apt,Western Addition,0,0.0,6,3.0,249.0
9109508,4071328,Entire home/apt,Pacific Heights,1,0.0,2,0.0,225.0
6575965,5848360,Entire home/apt,Western Addition,30,5.0,3,1.0,210.0
16456692,5259288,Entire home/apt,South of Market,0,0.0,7,3.0,250.0
8993199,382971,Entire home/apt,Western Addition,2,0.0,2,1.0,249.0
3830608,18776658,Entire home/apt,Nob Hill,3,5.0,5,1.0,209.0
10805884,55782784,Entire home/apt,Chinatown,2,0.0,4,1.0,275.0
14869150,47112373,Entire home/apt,Western Addition,7,5.0,3,1.0,204.0
10942415,25645,Entire home/apt,Chinatown,0,0.0,2,0.0,300.0
10861735,56265129,Entire home/apt,Nob Hill,0,0.0,1,0.0,250.0
10811198,731256,Entire home/apt,South of Market,10,5.0,3,1.0,220.0
16392395,19139775,Entire home/apt,Chinatown,1,0.0,2,0.0,228.0
15312760,20049975,Entire home/apt,Inner Richmond,1,0.0,6,2.0,289.0
15858137,27365996,Entire home/apt,South of Market,24,5.0,5,1.0,210.0
13096400,22267033,Entire home/apt,Downtown/Civic Center,4,5.0,4,0.0,209.0
17434603,4634719,Entire home/apt,Chinatown,0,0.0,2,0.0,295.0
14946965,19139775,Entire home/apt,Chinatown,4,5.0,2,1.0,275.0
12777409,67970141,Entire home/apt,South of Market,22,4.5,6,2.0,291.0
14709616,91509946,Entire home/apt,Nob Hill,3,5.0,3,1.0,245.0
3138935,5391643,Entire home/apt,Haight Ashbury,126,4.5,5,2.0,213.0
13158331,4897613,Entire home/apt,Marina,11,5.0,2,1.0,225.0
12325483,66505400,Entire home/apt,South of Market,3,5.0,4,1.0,250.0
475528,1314138,Entire home/apt,Downtown/Civic Center,6,4.5,2,0.0,249.0
6453774,22267033,Entire home/apt,Downtown/Civic Center,29,5.0,4,0.0,229.0
19271871,2312389,Entire home/apt,South of Market,0,0.0,4,1.0,300.0
7156847,7056231,Entire home/apt,South of Market,0,0.0,4,2.0,300.0
2621402,7960343,Entire home/apt,Chinatown,3,5.0,3,1.0,300.0
1500221,8012486,Entire home/apt,Downtown/Civic Center,19,5.0,2,0.0,295.0
6567853,6582569,Entire home/apt,South of Market,8,5.0,4,2.0,245.0
10770909,16856119,Entire home/apt,Downtown/Civic Center,0,0.0,2,0.0,285.0
10702220,55296162,Entire home/apt,Downtown/Civic Center,1,0.0,3,2.0,225.0
7851294,3360064,Entire home/apt,Pacific Heights,5,5.0,2,1.0,230.0
3843664,10855684,Entire home/apt,Marina,21,5.0,2,1.0,300.0
4363132,17785324,Entire home/apt,Marina,8,5.0,2,1.0,295.0
17043944,3962378,Entire home/apt,Marina,0,0.0,4,2.0,249.0
5979389,31042774,Entire home/apt,Marina,4,4.5,2,1.0,238.0
9709799,13239278,Entire home/apt,Nob Hill,9,4.5,2,1.0,225.0
758815,3998807,Entire home/apt,Marina,5,4.5,3,1.0,250.0
9791385,5166103,Entire home/apt,Marina,0,0.0,2,1.0,300.0
3775090,3602979,Entire home/apt,Marina,16,4.5,2,0.0,285.0
13014156,12936765,Entire home/apt,Chinatown,43,4.5,4,2.0,220.0
1530745,5577045,Entire home/apt,Nob Hill,24,5.0,2,1.0,300.0
6196851,19139775,Entire home/apt,Chinatown,4,5.0,2,1.0,275.0
6216025,24047141,Entire home/apt,Russian Hill,0,0.0,4,2.0,220.0
14967576,19139775,Entire home/apt,Chinatown,2,0.0,4,1.0,297.0
9734419,32651183,Entire home/apt,Chinatown,2,0.0,2,1.0,265.0
862203,661691,Entire home/apt,Downtown/Civic Center,3,4.5,2,1.0,253.0
7680800,37254389,Entire home/apt,Pacific Heights,8,4.0,2,1.0,295.0
15843086,101818379,Entire home/apt,Chinatown,1,0.0,2,0.0,298.0
13896608,22267033,Entire home/apt,Downtown/Civic Center,4,5.0,4,0.0,209.0
6329340,15357373,Entire home/apt,Western Addition,8,5.0,6,3.0,299.0
15268492,22267033,Entire home/apt,Downtown/Civic Center,0,0.0,4,0.0,219.0
8107557,42809703,Entire home/apt,Russian Hill,3,0.0,4,2.0,212.0
9651543,32651183,Entire home/apt,Chinatown,0,0.0,2,1.0,265.0
10835254,54650687,Entire home/apt,Downtown/Civic Center,0,0.0,3,1.0,280.0
1683892,8903768,Entire home/apt,Marina,4,5.0,2,1.0,295.0
4558270,23629637,Entire home/apt,Downtown/Civic Center,4,4.5,2,0.0,210.0
17500049,118603538,Entire home/apt,Western Addition,7,5.0,5,2.0,250.0
11183089,26482762,Entire home/apt,Downtown/Civic Center,22,5.0,4,1.0,210.0
9826455,23593310,Entire home/apt,Pacific Heights,0,0.0,2,0.0,225.0
19363401,58333032,Entire home/apt,Western Addition,0,0.0,6,3.0,235.0
10608275,4709765,Entire home/apt,Western Addition,2,0.0,4,2.0,250.0
13198842,33135845,Entire home/apt,North Beach,0,0.0,2,2.0,250.0
1171918,5203636,Entire home/apt,South of Market,16,5.0,4,2.0,245.0
9021715,47100471,Entire home/apt,Western Addition,39,4.5,6,2.0,299.0
5932678,1314416,Entire home/apt,Downtown/Civic Center,9,5.0,2,1.0,249.0
5222044,107595,Entire home/apt,Western Addition,43,4.5,6,2.0,215.0
17790350,28138101,Entire home/apt,South of Market,2,0.0,2,0.0,250.0
8213379,21234361,Entire home/apt,South of Market,14,5.0,3,1.0,244.0
8627179,8106221,Entire home/apt,South of Market,15,5.0,4,1.0,296.0
8323715,43358522,Entire home/apt,South of Market,0,0.0,2,1.0,300.0
343045,571579,Entire home/apt,Castro/Upper Market,45,4.5,4,2.0,299.0
4773944,9859883,Entire home/apt,Potrero Hill,19,5.0,2,2.0,250.0
3594390,1118635,Entire home/apt,Potrero Hill,1,0.0,3,1.0,264.0
7309656,2641561,Entire home/apt,Mission,53,5.0,5,2.0,259.0
15550123,2446457,Entire home/apt,Mission,6,5.0,4,1.0,219.0
2790637,14273047,Entire home/apt,Potrero Hill,34,5.0,3,1.0,210.0
17756616,7674309,Entire home/apt,Mission,0,0.0,4,3.0,280.0
15085183,19139775,Entire home/apt,Chinatown,2,0.0,2,0.0,250.0
14443999,194540,Entire home/apt,Mission,14,4.5,2,1.0,249.0
14148904,38209080,Entire home/apt,South of Market,1,0.0,4,3.0,250.0
10251,35199,Entire home/apt,Mission,254,5.0,6,2.0,250.0
12865389,6493976,Entire home/apt,Mission,1,0.0,4,2.0,250.0
17449963,118117943,Entire home/apt,South of Market,0,0.0,2,0.0,250.0
19072323,63499263,Entire home/apt,Mission,0,0.0,6,2.0,295.0
5604765,7580044,Entire home/apt,Mission,3,5.0,4,2.0,259.0
10828944,2513762,Entire home/apt,Western Addition,3,5.0,8,3.0,300.0
13603043,2019781,Entire home/apt,Noe Valley,34,5.0,2,1.0,225.0
9440164,1526682,Entire home/apt,Potrero Hill,1,0.0,4,2.0,225.0
14125,55475,Entire home/apt,Mission,74,5.0,3,1.0,215.0
6886839,3275513,Entire home/apt,Mission,2,0.0,4,2.0,249.0
148559,717236,Entire home/apt,Castro/Upper Market,13,5.0,6,2.0,275.0
6465056,821461,Entire home/apt,Potrero Hill,1,0.0,4,2.0,245.0
9229519,1278372,Entire home/apt,Castro/Upper Market,0,0.0,4,2.0,250.0
330736,729748,Entire home/apt,Mission,40,5.0,2,1.0,275.0
3791003,6210478,Entire home/apt,Castro/Upper Market,6,5.0,6,3.0,275.0
7805578,92930,Entire home/apt,Mission,4,5.0,2,1.0,295.0
4342334,564778,Entire home/apt,Mission,2,0.0,2,2.0,255.0
10969673,12269108,Entire home/apt,Mission,4,5.0,2,1.0,233.0
1339473,7263779,Entire home/apt,Mission,35,4.5,3,1.0,220.0
10705210,2645360,Entire home/apt,Potrero Hill,26,5.0,1,0.0,240.0
817279,4292698,Entire home/apt,Mission,14,4.5,2,1.0,215.0
18582383,2721813,Entire home/apt,Noe Valley,9,5.0,4,2.0,220.0
15981999,51947076,Entire home/apt,South of Market,4,5.0,4,2.0,299.0
6326133,20624477,Entire home/apt,Pacific Heights,45,5.0,3,2.0,225.0
13751537,7029404,Entire home/apt,Nob Hill,5,5.0,2,0.0,280.0
7247681,5894147,Entire home/apt,Russian Hill,11,5.0,4,2.0,269.0
5117701,1671976,Entire home/apt,Nob Hill,107,5.0,4,1.0,269.0
16395925,35591912,Entire home/apt,Nob Hill,4,5.0,8,3.0,221.0
9180885,12331692,Entire home/apt,Pacific Heights,41,4.5,5,2.0,250.0
2658295,13309461,Entire home/apt,Downtown/Civic Center,10,5.0,4,1.0,219.0
17188981,115696111,Entire home/apt,Russian Hill,11,4.5,6,2.0,300.0
6201142,21978400,Entire home/apt,Marina,19,5.0,2,1.0,250.0
8596100,45237945,Entire home/apt,Financial District,38,5.0,6,1.0,289.0
18462278,128018280,Entire home/apt,South of Market,5,5.0,6,2.0,285.0
19213719,58099897,Entire home/apt,Marina,0,0.0,4,2.0,250.0
11584043,3054821,Entire home/apt,North Beach,23,5.0,4,2.0,298.0
9093551,7899657,Entire home/apt,Western Addition,6,5.0,6,2.0,285.0
4155352,5628157,Entire home/apt,Pacific Heights,29,4.5,4,2.0,250.0
15482268,25246098,Entire home/apt,Chinatown,41,4.5,4,2.0,255.0
16859066,46103609,Entire home/apt,Marina,9,5.0,3,1.0,275.0
16544118,50238825,Entire home/apt,South of Market,26,4.0,3,0.0,259.0
9925099,280871,Entire home/apt,Mission,1,0.0,4,2.0,224.0
1767543,9286454,Entire home/apt,Western Addition,172,4.5,7,2.0,262.0
17692221,87409792,Entire home/apt,Inner Richmond,8,5.0,13,4.0,300.0
4112294,21336734,Entire home/apt,Western Addition,37,5.0,3,1.0,289.0
4330861,9836166,Entire home/apt,Western Addition,16,5.0,4,2.0,300.0
17301795,7179228,Entire home/apt,Inner Richmond,19,5.0,4,2.0,249.0
12784188,2549497,Entire home/apt,Noe Valley,1,0.0,4,3.0,230.0
8926626,46678854,Entire home/apt,South of Market,5,5.0,1,0.0,225.0
802839,1705463,Entire home/apt,Mission,7,5.0,6,3.0,300.0
1520734,1976081,Entire home/apt,Downtown/Civic Center,19,4.5,2,0.0,207.0
13799488,4656446,Entire home/apt,Western Addition,15,5.0,2,1.0,245.0
19485230,42495888,Entire home/apt,Nob Hill,0,0.0,2,1.0,250.0
8472666,1155340,Entire home/apt,South of Market,17,4.5,4,2.0,225.0
11181016,58191877,Entire home/apt,Bernal Heights,13,5.0,6,3.0,300.0
1484792,5192660,Entire home/apt,Downtown/Civic Center,132,5.0,2,1.0,250.0
6523507,6777981,Entire home/apt,Noe Valley,31,5.0,2,0.0,265.0
13623892,78445140,Entire home/apt,Outer Sunset,59,4.5,6,3.0,250.0
18714586,38599829,Entire home/apt,Downtown/Civic Center,3,4.5,2,1.0,250.0
19270270,6295982,Entire home/apt,Noe Valley,2,0.0,4,2.0,250.0
11238527,14848396,Entire home/apt,Excelsior,7,4.5,10,4.0,270.0
7807841,3117099,Entire home/apt,Haight Ashbury,7,5.0,2,1.0,230.0
12954931,18118935,Entire home/apt,Inner Sunset,2,0.0,10,3.0,300.0
18464444,7012008,Entire home/apt,Noe Valley,0,0.0,4,2.0,250.0
4556764,23621923,Entire home/apt,Outer Mission,7,4.5,6,3.0,225.0
18359884,9483729,Entire home/apt,Castro/Upper Market,0,0.0,2,0.0,280.0
13436195,6542907,Entire home/apt,Pacific Heights,21,4.5,4,1.0,290.0
19309607,9082631,Entire home/apt,Western Addition,1,0.0,5,2.0,285.0
12228334,65789361,Entire home/apt,Inner Sunset,10,5.0,5,3.0,225.0
19682247,122138209,Entire home/apt,Chinatown,0,0.0,4,1.0,245.0
13603416,78681619,Entire home/apt,Ocean View,3,4.5,4,2.0,299.0
17965243,96309245,Entire home/apt,Outer Sunset,16,5.0,4,2.0,209.0
3565068,3077248,Entire home/apt,Haight Ashbury,17,5.0,5,2.0,245.0
17424156,112010313,Entire home/apt,Financial District,7,4.5,4,1.0,249.0
207980,1023546,Entire home/apt,Noe Valley,230,5.0,8,3.0,295.0
17806044,88054748,Entire home/apt,Lakeshore,4,5.0,7,3.0,295.0
7615490,36128883,Entire home/apt,West of Twin Peaks,164,5.0,4,1.0,265.0
10858096,24169082,Entire home/apt,South of Market,25,5.0,5,2.0,289.0
6054817,3597797,Entire home/apt,Western Addition,6,4.5,4,2.0,220.0
13005944,36192798,Entire home/apt,Noe Valley,7,5.0,5,2.0,250.0
17015819,58403526,Entire home/apt,Potrero Hill,10,5.0,6,3.0,299.0
19228248,22616634,Entire home/apt,Outer Sunset,1,0.0,5,2.0,250.0
12832173,2566492,Entire home/apt,Outer Richmond,2,0.0,8,3.0,300.0
15929904,70007282,Entire home/apt,Western Addition,28,5.0,4,2.0,300.0
14255278,36140663,Entire home/apt,Inner Richmond,10,5.0,6,2.0,253.0
4855686,1196837,Entire home/apt,Visitacion Valley,21,4.5,7,2.0,250.0
15971076,725345,Entire home/apt,Marina,37,5.0,4,2.0,219.0
3415442,320665,Entire home/apt,Western Addition,16,5.0,2,1.0,270.0
16194768,1115017,Entire home/apt,Castro/Upper Market,2,0.0,2,1.0,250.0
2486953,12726391,Entire home/apt,Noe Valley,58,5.0,2,1.0,279.0
16900525,4225463,Entire home/apt,Mission,8,5.0,2,1.0,249.0
19437156,117348356,Entire home/apt,Western Addition,1,0.0,4,2.0,250.0
8352853,44025170,Entire home/apt,Russian Hill,11,5.0,2,1.0,280.0
11909624,63534072,Entire home/apt,Potrero Hill,21,4.5,4,2.0,277.0
14341440,5400272,Entire home/apt,Mission,43,5.0,4,2.0,245.0
4825217,10734731,Entire home/apt,Mission,27,5.0,2,1.0,224.0
5774815,4728373,Entire home/apt,Potrero Hill,9,5.0,4,2.0,275.0
15067182,11218165,Entire home/apt,Pacific Heights,6,5.0,2,1.0,239.0
6559856,9731049,Entire home/apt,South of Market,4,4.5,4,1.0,213.0
4730033,14730448,Entire home/apt,Mission,32,4.5,2,1.0,225.0
12471652,11797946,Entire home/apt,Noe Valley,26,5.0,4,2.0,260.0
1070037,4196521,Entire home/apt,Western Addition,5,4.5,6,3.0,300.0
647360,3245648,Entire home/apt,Lakeshore,111,5.0,4,1.0,225.0
14181982,541068,Entire home/apt,Inner Sunset,34,5.0,3,1.0,225.0
2728615,12960258,Entire home/apt,Downtown/Civic Center,124,5.0,6,2.0,279.0
5821380,3131531,Entire home/apt,Mission,75,5.0,5,2.0,300.0
1178281,5339076,Entire home/apt,Western Addition,43,5.0,4,2.0,295.0
15132855,53614586,Entire home/apt,Marina,24,5.0,2,1.0,225.0
9491760,6779774,Entire home/apt,Western Addition,10,5.0,4,2.0,269.0
13676473,19288568,Entire home/apt,Western Addition,2,0.0,5,2.0,250.0
6107359,640797,Entire home/apt,Mission,142,5.0,6,2.0,274.0
2345981,912324,Entire home/apt,Noe Valley,15,5.0,4,2.0,250.0
18036371,118412894,Entire home/apt,Western Addition,5,4.5,8,1.0,289.0
15717561,37976393,Entire home/apt,South of Market,3,5.0,2,2.0,249.0
501057,407871,Entire home/apt,Mission,31,5.0,4,2.0,265.0
11205620,11698860,Entire home/apt,Inner Sunset,7,5.0,4,2.0,275.0
14268189,86968715,Entire home/apt,South of Market,13,5.0,2,1.0,295.0
15664146,101134145,Entire home/apt,Seacliff,25,4.5,7,3.0,250.0
18685721,682388,Entire home/apt,Outer Sunset,3,5.0,3,2.0,250.0
2007101,10330912,Entire home/apt,South of Market,17,5.0,4,1.0,300.0
14614355,49577520,Entire home/apt,Outer Sunset,6,4.5,6,2.0,230.0
2114508,1226807,Entire home/apt,Downtown/Civic Center,13,4.5,3,0.0,272.0
640669,1164185,Entire home/apt,Bernal Heights,19,4.5,6,3.0,298.0
19318016,2212900,Entire home/apt,Haight Ashbury,1,0.0,6,2.0,298.0
13848002,8107922,Entire home/apt,Russian Hill,2,0.0,4,2.0,250.0
1015558,5587856,Entire home/apt,Marina,5,5.0,1,1.0,225.0
201579,986510,Entire home/apt,Western Addition,181,5.0,4,1.0,250.0
16055860,45944532,Entire home/apt,South of Market,2,0.0,2,1.0,270.0
11770992,25607419,Entire home/apt,Marina,3,5.0,4,2.0,300.0
15025842,94862678,Entire home/apt,South of Market,57,5.0,5,2.0,259.0
1713391,3798491,Entire home/apt,Nob Hill,101,5.0,1,1.0,235.0
18445639,26552764,Entire home/apt,Western Addition,2,0.0,4,1.0,250.0
14341301,31370440,Entire home/apt,Bayview,20,5.0,8,2.0,285.0
183859,882283,Entire home/apt,Glen Park,139,5.0,4,2.0,224.0
1598489,3889432,Entire home/apt,South of Market,14,5.0,2,1.0,275.0
18675645,156804,Entire home/apt,Western Addition,1,0.0,4,2.0,250.0
15508487,7750489,Entire home/apt,Ocean View,38,4.5,6,2.0,249.0
1641060,6869592,Entire home/apt,West of Twin Peaks,36,5.0,4,2.0,225.0
17093436,113572829,Entire home/apt,South of Market,11,5.0,2,0.0,265.0
10207235,52442894,Entire home/apt,Mission,85,4.5,5,2.0,250.0
18525981,50838134,Entire home/apt,North Beach,6,5.0,4,1.0,225.0
13192574,11167045,Entire home/apt,Castro/Upper Market,16,5.0,6,2.0,225.0
15955004,5281273,Entire home/apt,Western Addition,10,5.0,2,1.0,215.0
14030807,84011857,Entire home/apt,Castro/Upper Market,34,5.0,4,2.0,275.0
7841744,5717060,Entire home/apt,Inner Richmond,45,4.5,2,1.0,225.0
2965433,15068891,Entire home/apt,Russian Hill,26,5.0,4,2.0,249.0
8666251,35665239,Entire home/apt,Outer Sunset,41,5.0,6,2.0,300.0
16944675,27960596,Entire home/apt,Castro/Upper Market,7,5.0,6,2.0,295.0
19311485,2058671,Entire home/apt,Western Addition,1,0.0,2,1.0,210.0
13950667,47933169,Entire home/apt,Mission,2,0.0,4,2.0,299.0
7458945,7599395,Entire home/apt,South of Market,27,4.5,2,1.0,300.0
8564563,944215,Entire home/apt,Mission,25,5.0,4,2.0,221.0
10496718,54112668,Entire home/apt,Mission,0,0.0,4,2.0,250.0
386966,1871246,Entire home/apt,Mission,16,5.0,4,2.0,250.0
13669721,69670960,Entire home/apt,Outer Mission,23,5.0,3,2.0,225.0
9172460,47733748,Entire home/apt,Western Addition,20,5.0,2,2.0,227.0
19441171,116611774,Entire home/apt,South of Market,0,0.0,2,1.0,285.0
